Date,Score,Comment,Store,Year
06/4/2024 14:13:57,10 - Excelente!,Não. Tudo ótimo na minha opinião,Mooca,2024
06/4/2024 14:16:33,10 - Excelente!,Acho q tá td bem! Spre fui bem atendida,Londrina,2024
06/4/2024 14:26:13,10 - Excelente!,"Não tenho quanto às profissionais. Acho que mantendo as máquinas em dia, calibradas qdo tiverem que ser, tá tudo certo. ",Jardins,2024
06/4/2024 14:26:50,10 - Excelente!,"Ela é incrível, a melhor Dra da rede! Amo ela e a Gerente Esther",Mooca,2024
06/4/2024 14:33:25,10 - Excelente!,"Faço drenagem na papada pós cirúrgico, poderiam ter a tapping (faixa) para passar envolta do rosto, tirando isso, tudo nota 10",Santo Amaro,2024
06/4/2024 14:42:02,10 - Excelente!,"Link p convite p pessoas conhecer 
Link convite p realizar peeling cortesia",Tatuapé,2024
06/4/2024 15:07:45,8 - Bom,,Santos,2024
06/4/2024 15:11:39,10 - Excelente!,,Tatuapé,2024
06/4/2024 15:15:01,9 - Ótimo,,Tatuapé,2024
06/4/2024 16:08:57,10 - Excelente!,Ela é ótima muito atenciosa ,Jardins,2024
06/4/2024 16:33:13,10 - Excelente!,,Santos,2024
06/4/2024 16:44:12,10 - Excelente!,Nada....está tudo bem,Jardins,2024
06/4/2024 17:24:08,10 - Excelente!,Parabéns ,Londrina,2024
06/4/2024 17:28:52,10 - Excelente!,"Atendimento excelente, otima profissional ",Mooca,2024
06/4/2024 17:30:52,10 - Excelente!,Não ,Mooca,2024
06/4/2024 17:44:10,10 - Excelente!,"Gabriela foi maravilhosa. Muito atenciosa, educada e preocupada em explicar todo procedimento.",Tijuca,2024
06/4/2024 18:12:14,10 - Excelente!,,Santo Amaro,2024
06/4/2024 18:35:17,10 - Excelente!,"Só agradecer,ótimo atendimento ",Londrina,2024
06/4/2024 18:37:46,9 - Ótimo,,Santos,2024
06/4/2024 19:01:48,10 - Excelente!,,Jardins,2024
06/4/2024 19:03:51,10 - Excelente!,,Jardins,2024
06/4/2024 19:04:02,10 - Excelente!,,Jardins,2024
06/4/2024 19:05:55,10 - Excelente!,,Jardins,2024
06/4/2024 19:15:10,9 - Ótimo,Nenhuma,Santo Amaro,2024
06/4/2024 19:31:48,10 - Excelente!,Excelente profissional.,Londrina,2024
06/4/2024 20:34:09,9 - Ótimo,,Lapa,2024
06/4/2024 20:55:35,10 - Excelente!,,Jardins,2024
06/4/2024 23:27:05,10 - Excelente!,,Ipiranga,2024
06/4/2024 23:31:22,6 - Médio,Realizar testes de pele na cliente antes de passar o produto no rosto todo.,Santo Amaro,2024
06/5/2024 8:17:39,10 - Excelente!,    No momento.    Não tenho. Nenhuma. Critica,Santos,2024
06/5/2024 8:37:33,10 - Excelente!,,Alphaville,2024
06/5/2024 9:48:52,10 - Excelente!,"Eu fiz o preenchimento labial, e como sugestão, para melhorar nosso pós, poderia ser enviado por whats cuidados e sugestões, algo mais explicativo, com orientações. ",Santos,2024
06/5/2024 10:02:59,10 - Excelente!,,Tatuapé,2024
06/5/2024 10:05:32,8 - Bom,Não ,Itaim,2024
06/5/2024 10:18:01,10 - Excelente!,,Tatuapé,2024
06/5/2024 10:20:45,10 - Excelente!,,Tatuapé,2024
06/5/2024 10:27:51,9 - Ótimo,,Tatuapé,2024
06/5/2024 10:35:19,10 - Excelente!,,Osasco,2024
06/5/2024 10:36:51,9 - Ótimo,,Copacabana,2024
06/5/2024 10:39:31,9 - Ótimo,,Osasco,2024
06/5/2024 10:41:46,10 - Excelente!,Adorei ,Copacabana,2024
06/5/2024 11:06:34,10 - Excelente!,Não tenho,Campinas,2024
06/5/2024 11:17:43,10 - Excelente!,Profissional muito atenciosa. ,Tatuapé,2024
06/5/2024 11:19:38,10 - Excelente!,,Tijuca,2024
06/5/2024 11:23:43,10 - Excelente!,,Tijuca,2024
06/5/2024 11:31:27,10 - Excelente!,,Tatuapé,2024
06/5/2024 11:32:32,10 - Excelente!,"Esteticista Jessica maravilhosa, nota 10!",Santo Amaro,2024
06/5/2024 11:44:47,10 - Excelente!,Fazer troca de aparelhos periodicamente.,Campinas,2024
06/5/2024 11:49:15,10 - Excelente!,Não,Alphaville,2024
06/5/2024 11:53:43,10 - Excelente!,,Osasco,2024
06/5/2024 11:58:21,8 - Bom,,Santos,2024
06/5/2024 12:00:31,8 - Bom,"No procedimento da limpeza de pele.
E necessário olhar melhor na hora de extrair os cravinhos",Osasco,2024
06/5/2024 12:08:01,10 - Excelente!,,Santo Amaro,2024
06/5/2024 12:23:28,10 - Excelente!,A Dra Milena é a melhor profissional!! Confio plenamente nela!! Incrível atendimento e nos procedimentos!,Jardins,2024
06/5/2024 12:30:08,10 - Excelente!,,Jardins,2024
06/5/2024 12:46:13,9 - Ótimo,Criar canal único de contato. Recebi muitas mensagens de vários profissionais da pró corpo ,Campinas,2024
06/5/2024 13:10:49,8 - Bom,"Deveriam mandar os pré antes do tratamento,pois fiz um peeling e a profissional não consegui fazer na área do bigode alegando que os pelos estava grande, tendo em vista que fiz na tarde anterior. Em nenhum momento fui informado sobre o tamanho da barba.",Ipiranga,2024
06/5/2024 13:23:03,10 - Excelente!,"Uma pessoa extremamente educada, simpática, sabe ouvir, sabe aconselhar e apresenta o diagnóstico completo para os procedimentos.",Jardins,2024
06/5/2024 13:51:44,10 - Excelente!,,Tijuca,2024
06/5/2024 14:23:46,10 - Excelente!,Só elogios!,Moema,2024
06/5/2024 14:29:00,10 - Excelente!,,Osasco,2024
06/5/2024 14:34:10,10 - Excelente!,Fiquei satisfeita com o procedimento ,Tatuapé,2024
06/5/2024 14:40:56,10 - Excelente!,,Santos,2024
06/5/2024 14:48:11,10 - Excelente!,"Amanda é uma profissional incrível, sempre que vou dou preferência só a ela para me atender,  merece total reconhecimento pela profissional incrível que é ",Tatuapé,2024
06/5/2024 14:55:17,10 - Excelente!,,Jardins,2024
06/5/2024 15:00:19,10 - Excelente!,,Tucuruvi,2024
06/5/2024 15:22:45,10 - Excelente!,Estão de parabéns!,Moema,2024
06/5/2024 15:37:51,10 - Excelente!,Nenhuma critica,Santo Amaro,2024
06/5/2024 15:42:45,10 - Excelente!,"Gostaria de elogiar a Thay e a Amanda pelo ótimo atendimento em todas as minhas visitas à Pró-Corpo, assim como no pós-atendimento.",Santo Amaro,2024
06/5/2024 15:45:49,10 - Excelente!,,Jardins,2024
06/5/2024 15:51:48,10 - Excelente!,"Profissional dedicada, caprichosa e educada.",Santo Amaro,2024
06/5/2024 16:01:47,9 - Ótimo,,Copacabana,2024
06/5/2024 16:06:40,9 - Ótimo,,Londrina,2024
06/5/2024 16:22:03,9 - Ótimo,,Tatuapé,2024
06/5/2024 16:34:36,10 - Excelente!,Para mim está perfeita 😍 ,Tatuapé,2024
06/5/2024 16:41:06,10 - Excelente!,,Jardins,2024
06/5/2024 16:44:24,9 - Ótimo,,Lapa,2024
06/5/2024 16:47:57,10 - Excelente!,Tudo certo!,Moema,2024
06/5/2024 17:04:46,10 - Excelente!,,Tatuapé,2024
06/5/2024 17:37:38,10 - Excelente!,,Jardins,2024
06/5/2024 18:25:21,10 - Excelente!,,Jardins,2024
06/5/2024 18:52:23,10 - Excelente!,A Amanda é uma profissional excelente com técnica impecável e tratamento muito gentil.,Tatuapé,2024
06/5/2024 18:53:30,10 - Excelente!,Atendimento muito bom. A Camila é uma excelente profisssional e muito atenciosa.,Jardins,2024
06/5/2024 19:52:46,7 - Regular,,Tatuapé,2024
06/5/2024 20:43:30,9 - Ótimo,"O tempo de espera foi muito extenso, o que me trouxe desconforto.",Tatuapé,2024
06/5/2024 22:29:17,9 - Ótimo,,Londrina,2024
06/6/2024 9:32:57,9 - Ótimo,O formulário de avaliação ser on-line ,Alphaville,2024
06/6/2024 9:42:43,10 - Excelente!,"A Milena é ótima! Super profissional, atenciosa, uma fofa",Sorocaba,2024
06/6/2024 10:19:16,10 - Excelente!,A profissional era cuidadosa e muito atenciosa. Adorei ela,Copacabana,2024
06/6/2024 10:23:06,10 - Excelente!,,Moema,2024
06/6/2024 10:24:19,10 - Excelente!,Gostei muito ,Tijuca,2024
06/6/2024 10:34:25,9 - Ótimo,,Tijuca,2024
06/6/2024 10:36:26,10 - Excelente!,,Tatuapé,2024
06/6/2024 10:37:15,10 - Excelente!,Ela é a melhor esteticista que me atendeu na clinica . Recepção tbm ,Moema,2024
06/6/2024 10:37:27,10 - Excelente!,,Santos,2024
06/6/2024 10:39:03,10 - Excelente!,,Tatuapé,2024
06/6/2024 10:43:15,10 - Excelente!,,Sorocaba,2024
06/6/2024 10:59:52,9 - Ótimo,"Apenas mais comunicação,  não tive a confirmacao de meu agendamento como havia alinhado. ",Moema,2024
06/6/2024 11:04:30,9 - Ótimo,"As profissionais que me atenderam até hoje são ótimas, a dificuldade que encontro é com agendamento ",Tatuapé,2024
06/6/2024 11:06:40,10 - Excelente!,Não ,Osasco,2024
06/6/2024 11:09:48,10 - Excelente!,"Gosto muito do ambiente, principalmente das profissionais que faz o trabalho com excelência.",Tijuca,2024
06/6/2024 11:09:57,10 - Excelente!,,Tijuca,2024
06/6/2024 11:16:24,10 - Excelente!,,Alphaville,2024
06/6/2024 11:18:05,10 - Excelente!,,Sorocaba,2024
06/6/2024 11:19:43,9 - Ótimo,,Sorocaba,2024
06/6/2024 11:23:11,10 - Excelente!,,Campinas,2024
06/6/2024 11:28:01,10 - Excelente!,Melhorar aparência interna da clínica ,Copacabana,2024
06/6/2024 11:31:06,10 - Excelente!,Nao,Osasco,2024
06/6/2024 11:39:13,10 - Excelente!,,Jardins,2024
06/6/2024 11:46:20,10 - Excelente!,"Gosto muito de fazer as limpezas de pele aqui, e pretendo fazer outros procedimentos em breve.",Jardins,2024
06/6/2024 12:05:21,8 - Bom,,Tatuapé,2024
06/6/2024 12:16:11,10 - Excelente!,Excelente profissional!!!!,Tijuca,2024
06/6/2024 12:56:45,10 - Excelente!,Muitoooo bom! Adorei demais.,Copacabana,2024
06/6/2024 13:56:39,10 - Excelente!,Tudo perfeito ,Campinas,2024
06/6/2024 14:06:22,10 - Excelente!,,Jardins,2024
06/6/2024 14:28:34,10 - Excelente!,,Ipiranga,2024
06/6/2024 14:28:42,9 - Ótimo,Tirar medidas p depois avaliar o antes e depois,Ipiranga,2024
06/6/2024 14:53:07,9 - Ótimo,,Campinas,2024
06/6/2024 15:15:54,10 - Excelente!,,Osasco,2024
06/6/2024 15:18:15,9 - Ótimo,,Osasco,2024
06/6/2024 15:19:14,10 - Excelente!,,Osasco,2024
06/6/2024 15:21:11,10 - Excelente!,"Não conhecia a clínica, ganhei uma limpeza de pele e chegando lá fui muito bem atendida, ótimas profissionais! Eu adorei a limpeza, minha pele ficou muito macia! Amei e voltarei! Super recomendo!! ❤️",Osasco,2024
06/6/2024 15:22:41,10 - Excelente!,,Moema,2024
06/6/2024 15:28:08,10 - Excelente!,,Osasco,2024
06/6/2024 15:34:26,10 - Excelente!,"Ela me atendeu muito bem, com atenção e carinho. Simpática e simpática! Ela é 10!",Alphaville,2024
06/6/2024 16:08:45,10 - Excelente!,"Acho tudo muito bom,atendimento excelente,a profissional que me atende é impecável.,as meninas da recepção ,enfim todas são excelentes ",Santo Amaro,2024
06/6/2024 16:20:56,10 - Excelente!,Ter vaporizador com cheirinho pra massagem ,Campinas,2024
06/6/2024 16:24:46,10 - Excelente!,,Moema,2024
06/6/2024 16:34:24,10 - Excelente!,Achei o atendimento muito bom ,Santos,2024
06/6/2024 16:36:02,10 - Excelente!,,Moema,2024
06/6/2024 16:41:40,10 - Excelente!,,Osasco,2024
06/6/2024 17:19:16,10 - Excelente!,Excelente atendimento ,Londrina,2024
06/6/2024 17:21:47,10 - Excelente!,,Jardins,2024
06/6/2024 17:33:50,10 - Excelente!,,Moema,2024
06/6/2024 17:39:23,10 - Excelente!,Não ,Jardins,2024
06/6/2024 17:40:49,8 - Bom,,Jardins,2024
06/6/2024 17:57:59,10 - Excelente!,,Moema,2024
06/6/2024 18:06:16,9 - Ótimo,,Alphaville,2024
06/6/2024 18:06:21,9 - Ótimo,,Alphaville,2024
06/6/2024 18:07:09,9 - Ótimo,,Alphaville,2024
06/6/2024 18:14:38,10 - Excelente!,Nao,Osasco,2024
06/6/2024 18:32:42,10 - Excelente!,Música na sala de procedimentos ,Tijuca,2024
06/6/2024 19:21:52,10 - Excelente!,"Camila muito atenciosa, atendimento Perfeito! ",Jardins,2024
06/6/2024 19:23:04,10 - Excelente!,,Moema,2024
06/6/2024 19:26:59,10 - Excelente!,,Copacabana,2024
06/6/2024 20:03:43,10 - Excelente!,Excelente ,Moema,2024
06/7/2024 6:34:58,9 - Ótimo,,Moema,2024
06/7/2024 7:34:42,10 - Excelente!,,Ipiranga,2024
06/7/2024 10:05:03,9 - Ótimo,Sugiro mais profissionais capacitados!,Sorocaba,2024
06/7/2024 10:05:05,1 - Péssimo!,"Fui até o local por conta de um vale bônus! Intuito de fazer o procedimento que estava no vale bônus e conhecer o espaço! Cheguei no local me disseram que o procedimento era só 20 min (algo que não está escrito quando você resgata o bônus). Começou então um bombardeio de ofertas de pacotes, falei algumas vezes que não estava interessada, realmente só fui para conhecer e se caso gostasse voltaria! Atendentes além de bombardear você com ofertas, demoram no atendimento! Fazem teatrinho pra você comprar as coisas a todo custo. Literalmente desnecessário, nunca mais volto no espaço! E não falo bem dessa franquia também. ",Tucuruvi,2024
06/7/2024 10:08:53,10 - Excelente!,,Moema,2024
06/7/2024 10:09:46,9 - Ótimo,Uma explicação mais detalhada do procedimento.,Alphaville,2024
06/7/2024 10:31:40,8 - Bom,A pessoa que faz o laser deveria ser mais atenciosa no que está fazendo e também antes de passar o anestésico perguntar qual é a região ,Tucuruvi,2024
06/7/2024 10:34:38,10 - Excelente!,Ótimo atendimento e ótima profissional ,Londrina,2024
06/7/2024 10:35:21,10 - Excelente!,,Santo Amaro,2024
06/7/2024 10:38:19,10 - Excelente!,Melhorar o interior da unidade ,Copacabana,2024
06/7/2024 10:46:20,10 - Excelente!,Excelente profissional e atenciosa ,Campinas,2024
06/7/2024 10:51:09,9 - Ótimo,"Quero agradecer a vitória pelo atendimentoe aos profissionais da pro estetica Tatuapé, se fosse pontuar, apenas o atendimento da recepção, não foi ruim, nada disso, mas poderia melhorar.    ",Tatuapé,2024
06/7/2024 10:55:57,10 - Excelente!,,Santo Amaro,2024
06/7/2024 11:02:04,10 - Excelente!,,Ipiranga,2024
06/7/2024 11:03:23,10 - Excelente!,não,Alphaville,2024
06/7/2024 11:06:18,10 - Excelente!,,Tijuca,2024
06/7/2024 11:06:51,10 - Excelente!,Muito tranquilo ,Osasco,2024
06/7/2024 11:07:07,10 - Excelente!,,Tijuca,2024
06/7/2024 11:07:20,10 - Excelente!,,Tijuca,2024
06/7/2024 11:13:43,10 - Excelente!,,Tijuca,2024
06/7/2024 11:16:09,10 - Excelente!,"Gostei muito do atendimento e da conversa com a biomédica, voltarei com certeza ",Tijuca,2024
06/7/2024 11:16:12,9 - Ótimo,Explicar melhor a respeito do resultado quando for procedimento de rejuvenescimento. ,Campinas,2024
06/7/2024 11:23:00,10 - Excelente!,,Tijuca,2024
06/7/2024 11:26:32,9 - Ótimo,,Alphaville,2024
06/7/2024 11:29:28,10 - Excelente!,"Não, o atendimento foi muito bom",Tijuca,2024
06/7/2024 11:33:59,10 - Excelente!,Só elogios. Sempre atenciosas e profissionais ,Alphaville,2024
06/7/2024 11:35:33,10 - Excelente!,,Tijuca,2024
06/7/2024 11:36:13,9 - Ótimo,Muito atenciosos ,Alphaville,2024
06/7/2024 11:45:34,8 - Bom,Ainda não tenho como comentar com exatidão pois eu fui em um dia atípico para a unidade.,Alphaville,2024
06/7/2024 11:49:27,10 - Excelente!,,Osasco,2024
06/7/2024 11:55:50,10 - Excelente!,,Lapa,2024
06/7/2024 12:03:23,10 - Excelente!,Colocar som nas salas de procedimentos ,Tijuca,2024
06/7/2024 12:07:26,10 - Excelente!,A minha única reclamação é não ter conhecido a Agatha antes uma profissional excelente .,Campinas,2024
06/7/2024 12:16:17,10 - Excelente!,A DR é otima  na harmonização facial levantamento de pálpebra mandíbula super normal indico    ,Moema,2024
06/7/2024 12:19:39,9 - Ótimo,,Mooca,2024
06/7/2024 12:21:09,10 - Excelente!,,Ipiranga,2024
06/7/2024 12:32:46,10 - Excelente!,No momento não ,Campinas,2024
06/7/2024 12:48:31,10 - Excelente!,Nota 1000,Moema,2024
06/7/2024 13:01:35,10 - Excelente!,,Campinas,2024
06/7/2024 13:01:49,10 - Excelente!,,Moema,2024
06/7/2024 13:03:08,10 - Excelente!,"Amei o atendimento, já fechei um pacote com vocês do Lavieen ",Alphaville,2024
06/7/2024 13:03:55,10 - Excelente!,Muito simpática e rapida no atendimento! Amo!,Jardins,2024
06/7/2024 13:14:26,10 - Excelente!,Fui muito bem atendida,Alphaville,2024
06/7/2024 13:24:32,10 - Excelente!,"Eu adorei conhecer a pro corpo, um lugar que me recebeu super bem e todas as meninas sem exceção, são muito simpáticas e atenciosas!!",Alphaville,2024
06/7/2024 13:36:53,10 - Excelente!,Tenho tido resultados e estou com alguns procedimentos não faço outro agora pois preciso pagar esses ainda. Senão faria outros,Campinas,2024
06/7/2024 13:42:14,9 - Ótimo,,Sorocaba,2024
06/7/2024 13:49:49,10 - Excelente!,,Santo Amaro,2024
06/7/2024 13:52:54,10 - Excelente!,,Moema,2024
06/7/2024 14:01:21,10 - Excelente!,Perfeita a drenagem!,Jardins,2024
06/7/2024 14:23:49,10 - Excelente!,,Lapa,2024
06/7/2024 14:39:36,10 - Excelente!,,Tijuca,2024
06/7/2024 14:47:34,10 - Excelente!,Aqui é muito maravilhoso ,Moema,2024
06/7/2024 14:48:26,10 - Excelente!,Amei o atendimento! ,Moema,2024
06/7/2024 14:50:01,10 - Excelente!,Maravilhoso atendimento ,Moema,2024
06/7/2024 14:51:12,10 - Excelente!,Só elogios ao atendimento ,Moema,2024
06/7/2024 14:53:23,10 - Excelente!,,Moema,2024
06/7/2024 14:53:39,10 - Excelente!,Atendimento maravilhoso ,Moema,2024
06/7/2024 14:56:53,9 - Ótimo,Quando vcs tiraram foto poderiam mostrar para nós o antes e depois para comparar,Osasco,2024
06/7/2024 15:07:42,10 - Excelente!,Atendimento humanizado e profissional ímpar ,Lapa,2024
06/7/2024 15:12:41,10 - Excelente!,,Lapa,2024
06/7/2024 15:19:03,10 - Excelente!,"Só elogios. Adorei o atendimento de todos as funcionárias
",Osasco,2024
06/7/2024 15:38:27,10 - Excelente!,não ,Campinas,2024
06/7/2024 15:58:24,8 - Bom,,Santos,2024
06/7/2024 16:18:37,10 - Excelente!,"Lais é sensacional, melhor profissional que ja conheci e Julia tambem",Lapa,2024
06/7/2024 17:36:41,10 - Excelente!,Só elogios ,Moema,2024
06/7/2024 17:43:21,8 - Bom,,Lapa,2024
06/7/2024 18:20:13,10 - Excelente!,Atendimento na unidade foi excelente,Lapa,2024
06/7/2024 19:12:15,10 - Excelente!,Maravilhosa ,Lapa,2024
06/7/2024 19:34:02,10 - Excelente!,Adorei o atendimento ,Jardins,2024
06/7/2024 20:30:19,10 - Excelente!,"Pessoas muito atenciosas e gentis, desde a recepção até as meninas que realizam os procedimentos . Estou gostando bastante dos procedimentos ",Alphaville,2024
06/7/2024 20:44:22,10 - Excelente!,,Tatuapé,2024
06/7/2024 20:44:32,10 - Excelente!,,Tijuca,2024
06/7/2024 21:44:50,10 - Excelente!,,Osasco,2024
06/7/2024 21:52:21,9 - Ótimo,,Tijuca,2024
06/7/2024 23:33:39,10 - Excelente!,,Santos,2024
06/8/2024 8:34:43,10 - Excelente!,,Jardins,2024
06/8/2024 9:49:17,10 - Excelente!,Tufo ótimo ,Tatuapé,2024
06/8/2024 10:04:51,10 - Excelente!,,Lapa,2024
06/8/2024 10:12:06,10 - Excelente!,"Profissional incrível, super indico ",Santo Amaro,2024
